#Wave		#Intensity
3998.657227	2987.656006
3994.540039	2987.656006
3990.420898	3005.526611
3986.299805	3011.244873
3982.176758	2953.900879
3978.050781	2971.757324
3973.922852	3030.779785
3969.793945	2975.932373
3965.661133	3025.208008
3961.527344	3055.079834
3957.391602	3041.401855
3953.252930	2993.906982
3949.112305	3033.405273
3944.969727	3080.102783
3940.824219	3027.833008
3936.677734	3045.545654
3932.528320	3043.958008
3928.376953	3095.364990
3924.223633	3035.968262
3920.067383	3027.165039
3915.910156	3080.901855
3911.750000	3007.178467
3907.587891	3053.659180
3903.422852	3112.096680
3899.256836	3060.069336
3895.087891	3075.261230
3890.916992	3143.181885
3886.744141	3074.441895
3882.568359	3123.128906
3878.391602	3073.618896
3874.211914	3057.654541
3870.029297	3070.400879
3865.845703	3078.352783
3861.659180	3005.076416
3857.470703	3051.251709
3853.280273	3011.471680
3849.086914	3038.512451
3844.892578	2998.778076
3840.695313	3016.264648
3836.496094	3012.299805
3832.293945	3024.998291
3828.089844	3004.379150
3823.883789	3005.178223
3819.675781	3032.114014
3815.464844	3025.769775
3811.252930	3050.290039
3807.038086	3029.705322
3802.820313	3049.452393
3798.601563	3026.517090
3794.379883	3048.611084
3790.155273	3075.415771
3785.929688	3043.033936
3781.701172	3067.445557
3777.470703	3070.555908
3773.238281	3061.849121
3769.002930	3100.375977
3764.765625	3108.180176
3760.526367	3049.928467
3756.285156	3038.887695
3752.041016	3082.052734
3747.794922	3080.424316
3743.545898	3059.965820
3739.295898	3157.156494
3735.042969	3134.324951
3730.787109	3048.063965
3726.530273	3114.567627
3722.270508	3096.485840
3718.008789	3108.924561
3713.744141	3109.623047
3709.477539	3082.193115
3705.208984	3111.013916
3700.938477	3085.950684
3696.665039	3112.396240
3692.389648	3129.456543
3688.111328	3144.159668
3683.832031	3214.919922
3679.549805	3222.553711
3675.264648	3213.840332
3670.977539	3240.125488
3666.688477	3264.049561
3662.397461	3215.709961
3658.103516	3314.146484
3653.807617	3272.811768
3649.509766	3324.580078
3645.208984	3313.509277
3640.906250	3321.041260
3636.600586	3381.988037
3632.292969	3373.221436
3627.983398	3410.869385
3623.671875	3381.221924
3619.357422	3404.915283
3615.040039	3435.531494
3610.721680	3482.321045
3606.400391	3503.603760
3602.077148	3499.420166
3597.750977	3488.304443
3593.422852	3509.544922
3589.091797	3583.872803
3584.758789	3558.877197
3580.423828	3580.041504
3576.086914	3561.987793
3571.747070	3666.077637
3567.404297	3700.963867
3563.060547	3728.905518
3558.713867	3805.127197
3554.364258	3819.183838
3550.012695	3892.974121
3545.659180	3835.762207
3541.302734	3888.800293
3536.944336	3939.485107
3532.583984	3955.716553
3528.220703	4031.519043
3523.855469	4134.726563
3519.487305	4153.110840
3515.117188	4198.932617
3510.745117	4224.120117
3506.370117	4162.418457
3501.993164	4272.123047
3497.613281	4317.774414
3493.231445	4345.118164
3488.846680	4397.520020
3484.459961	4443.024414
3480.071289	4401.897949
3475.679688	4476.950195
3471.286133	4617.922852
3466.889648	4597.234863
3462.491211	4622.037109
3458.090820	4655.899902
3453.687500	4782.837402
3449.282227	4816.572266
3444.874023	4861.611816
3440.463867	4942.877930
3436.050781	4951.537598
3431.635742	5019.073730
3427.217773	5020.887207
3422.797852	5076.995605
3418.375977	5196.355957
3413.951172	5155.123047
3409.523438	5296.895508
3405.094727	5203.723145
3400.662109	5347.567383
3396.228516	5335.648926
3391.791016	5443.197754
3387.352539	5415.466309
3382.911133	5540.862305
3378.466797	5639.116699
3374.020508	5638.304688
3369.571289	5700.429199
3365.120117	5733.278320
3360.666992	5815.487305
3356.210938	5859.453125
3351.751953	5914.583496
3347.291016	5920.333496
3342.828125	5899.188965
3338.362305	6052.727051
3333.894531	6020.337402
3329.423828	6117.716309
3324.950195	6156.859863
3320.474609	6265.224609
3315.997070	6279.674805
3311.516602	6278.482910
3307.034180	6382.133789
3302.548828	6436.619141
3298.060547	6372.941895
3293.570313	6429.593750
3289.078125	6399.372070
3284.583008	6375.854492
3280.084961	6312.337402
3275.584961	6308.886719
3271.083008	6234.364746
3266.578125	6159.920898
3262.070313	6036.747070
3257.560547	5931.444336
3253.047852	5837.334473
3248.533203	5776.549316
3244.016602	5731.323730
3239.496094	5641.895020
3234.974609	5514.969238
3230.449219	5489.844238
3225.921875	5436.028320
3221.392578	5384.477051
3216.860352	5394.759766
3212.326172	5371.950684
3207.789063	5324.919434
3203.249023	5258.111816
3198.707031	5246.415527
3194.162109	5223.727539
3189.615234	5137.285645
3185.065430	5136.657227
3180.513672	5171.175293
3175.958984	5082.702148
3171.401367	5042.599121
3166.841797	5046.400879
3162.279297	5133.489258
3157.714844	5023.314453
3153.147461	5000.838867
3148.578125	4993.704102
3144.005859	4940.645508
3139.430664	4944.476563
3134.853516	4880.575684
3130.273438	4960.852051
3125.691406	4962.476074
3121.106445	4951.009277
3116.518555	5000.588867
3111.928711	5056.647461
3107.335938	5042.962891
3102.741211	5068.463867
3098.143555	5072.183594
3093.542969	5141.111328
3088.940430	5268.621582
3084.334961	5413.359375
3079.727539	5692.488281
3075.117188	5977.811523
3070.503906	6503.443359
3065.888672	7067.487793
3061.270508	7466.332031
3056.650391	7522.785645
3052.027344	7330.426758
3047.400391	7058.291504
3042.773438	7164.560547
3038.142578	7316.055176
3033.507813	7342.202637
3028.873047	7482.638184
3024.234375	7599.200684
3019.591797	8032.355469
3014.949219	8632.990234
3010.302734	9323.344727
3005.652344	10135.533203
3001.001953	10893.066406
2996.347656	11847.422852
2991.691406	13176.505859
2987.031250	14939.781250
2982.369141	16686.068359
2977.705078	18426.111328
2973.037109	20318.470703
2968.367188	21941.031250
2963.695313	23658.078125
2959.019531	24872.664063
2954.341797	25303.429688
2949.662109	26133.255859
2944.980469	28330.960938
2940.294922	31702.166016
2935.605469	34839.214844
2930.916016	35506.167969
2926.222656	35315.832031
2921.525391	33799.027344
2916.828125	32664.865234
2912.126953	31470.275391
2907.421875	30740.455078
2902.714844	30179.287109
2898.005859	29865.062500
2893.294922	29659.414063
2888.580078	29250.353516
2883.863281	29147.009766
2879.142578	28200.505859
2874.419922	27191.525391
2869.695313	26391.068359
2864.968750	24872.339844
2860.238281	22839.494141
2855.503906	22154.773438
2850.769531	22471.714844
2846.031250	21355.314453
2841.289063	16325.432617
2836.544922	11571.035156
2831.798828	9240.656250
2827.050781	7906.772461
2822.298828	6988.970703
2817.542969	6326.698242
2812.787109	5734.539551
2808.027344	5439.275391
2803.263672	5272.425293
2798.500000	5091.071289
2793.730469	5008.495605
2788.960938	4898.760254
2784.187500	4805.906738
2779.412109	4859.721680
2774.632813	4842.324707
2769.851563	4870.956543
2765.066406	4914.185059
2760.281250	5055.548828
2755.490234	4939.939941
2750.699219	4995.568848
2745.904297	5057.389160
2741.105469	5148.317871
2736.304688	5239.140625
2731.501953	5356.923828
2726.697266	5470.408691
2721.888672	5461.065430
2717.076172	5505.769043
2712.261719	5274.144531
2707.445313	4963.889648
2702.626953	4846.949707
2697.804688	4667.929199
2692.978516	4648.694824
2688.150391	4538.340332
2683.320313	4531.617676
2678.488281	4477.313965
2673.652344	4431.340820
2668.812500	4325.485352
2663.970703	4323.021484
2659.126953	4349.458496
2654.279297	4351.105469
2649.429688	4297.076172
2644.578125	4306.990234
2639.722656	4199.494141
2634.863281	4186.805664
2630.003906	4207.045410
2625.138672	4142.961426
2620.273438	4122.101074
2615.404297	4054.027344
2610.531250	4070.183350
2605.656250	4059.650879
2600.779297	4018.375732
2595.898438	3954.606689
2591.015625	3995.348633
2586.128906	3972.594971
2581.240234	3933.501465
2576.349609	3878.096191
2571.455078	3873.831299
2566.558594	3847.107666
2561.658203	3900.004395
2556.755859	3836.578857
2551.849609	3858.840088
2546.941406	3783.282959
2542.029297	3728.172119
2537.115234	3728.066895
2532.199219	3732.027588
2527.279297	3687.198486
2522.357422	3727.740723
2517.431641	3754.022461
2512.501953	3666.640625
2507.572266	3723.343018
2502.638672	3721.201172
2497.701172	3650.188477
2492.761719	3633.916260
2487.818359	3561.008545
2482.873047	3552.891357
2477.925781	3581.158936
2472.974609	3554.857666
2468.021484	3540.696777
2463.064453	3574.969727
2458.105469	3536.614258
2453.142578	3510.392090
2448.177734	3550.659912
2443.208984	3528.482178
2438.238281	3508.339600
2433.263672	3498.271240
2428.287109	3542.464844
2423.308594	3566.523926
2418.326172	3486.188477
2413.339844	3524.289795
2408.351563	3504.208984
2403.359375	3502.181396
2398.367188	3492.145020
2393.369141	3418.079346
2388.369141	3416.100098
2383.367188	3396.131104
2378.361328	3382.177002
2373.351563	3386.206543
2368.341797	3414.174805
2363.326172	3430.143311
2358.308594	3386.298096
2353.289063	3466.003418
2348.265625	3342.552979
2343.240234	3362.498535
2338.210938	3380.430664
2333.179688	3352.631836
2328.144531	3424.172363
2323.107422	3295.140625
2318.066406	3354.724854
2313.023438	3362.687500
2307.976563	3364.694580
2302.925781	3323.128418
2297.875000	3380.572021
2292.818359	3317.282715
2287.759766	3252.088379
2282.699219	3315.395264
2277.634766	3256.198730
2272.568359	3226.671875
2267.498047	3230.707764
2262.423828	3266.276611
2257.349609	3260.431152
2252.269531	3227.026367
2247.187500	3244.820557
2242.103516	3254.725830
2237.015625	3272.479736
2231.923828	3245.032227
2226.830078	3197.983643
2221.734375	3198.076416
2216.632813	3178.559082
2211.531250	3213.935059
2206.425781	3196.386719
2201.316406	3196.473877
2196.205078	3261.116699
2191.089844	3167.316406
2185.972656	3255.345459
2180.851563	3192.900635
2175.728516	3153.947754
2170.601563	3167.703857
2165.470703	3148.302246
2160.337891	3058.784180
2155.203125	3058.937500
2150.064453	3070.764893
2144.921875	3045.624756
2139.777344	3022.456299
2134.628906	3012.911621
2129.478516	2970.372559
2124.324219	3019.074951
2119.167969	3030.875000
2114.007813	3021.341553
2108.845703	2951.775391
2103.679688	2951.975342
2098.509766	2994.734375
2093.337891	3000.706055
2088.162109	2969.955566
2082.984375	2933.446289
2077.802734	2906.628662
2072.619141	2947.352539
2067.431641	2916.699951
2062.240234	2932.320801
2057.046875	2870.902344
2051.851563	2880.755859
2046.650391	2861.748047
2041.449219	2883.125000
2036.242188	2831.479248
2031.033203	2925.799072
2025.822266	2808.950928
2020.607422	2876.323975
2015.388672	2796.052246
2010.167969	2867.181152
2004.943359	2844.431152
1999.716797	2781.533203
1994.486328	2770.329346
1989.251953	2799.263184
1984.015625	2782.330322
1978.775391	2763.507813
1973.533203	2756.150146
1968.287109	2758.331055
1963.039063	2747.172363
1957.785156	2669.385986
1952.531250	2681.124756
1947.271484	2662.420410
1942.011719	2683.649658
1936.746094	2708.651367
1931.478516	2676.671631
1926.207031	2686.467285
1920.933594	2635.574951
1915.656250	2635.906006
1910.376953	2628.659912
1905.093750	2638.455566
1899.806641	2667.154297
1894.517578	2675.022461
1889.224609	2654.539551
1883.927734	2658.626709
1878.628906	2674.030273
1873.326172	2666.782471
1868.021484	2627.499268
1862.712891	2599.563965
1857.400391	2631.904541
1852.085938	2635.982666
1846.767578	2623.131348
1841.447266	2570.829346
1836.123047	2603.104980
1830.794922	2569.644775
1825.462891	2630.018555
1820.128906	2611.578125
1814.792969	2640.000000
1809.453125	2600.974854
1804.109375	2597.552246
1798.761719	2627.798340
1793.412109	2618.753418
1788.058594	2652.684326
1782.703125	2587.623779
1777.343750	2653.249756
1771.980469	2633.017578
1766.615234	2655.672119
1761.246094	2626.147461
1755.873047	2645.053467
1750.498047	2652.773926
1745.119141	2772.034424
1739.738281	2809.395996
1734.351563	2881.993896
1728.964844	2874.701904
1723.572266	2859.998535
1718.177734	2847.165039
1712.779297	2884.363281
1707.378906	2927.069580
1701.972656	3047.436035
1696.566406	3226.830566
1691.154297	3481.779785
1685.740234	3823.229736
1680.322266	4175.343262
1674.902344	4807.436035
1669.478516	5475.641602
1664.050781	5708.202637
1658.621094	5688.205078
1653.187500	5642.463379
1647.750000	5138.806152
1642.308594	4679.865723
1636.865234	4412.524414
1631.417969	4239.133789
1625.968750	4122.828613
1620.515625	3990.157715
1615.058594	4026.244141
1609.597656	3965.215576
1604.134766	4050.690918
1598.667969	3847.031006
1593.199219	3616.191162
1587.726563	3498.907959
1582.250000	3515.062256
1576.769531	3337.755615
1571.287109	3202.608154
1565.800781	3142.352783
1560.310547	3131.352295
1554.818359	3160.414551
1549.322266	3178.524170
1543.822266	3116.604004
1538.318359	3060.208496
1532.812500	2945.763428
1527.302734	2907.686523
1521.791016	2931.327881
1516.273438	2902.366943
1510.753906	2924.168457
1505.232422	2938.699707
1499.705078	3002.070313
1494.175781	3110.574707
1488.642578	3186.413818
1483.107422	3354.280762
